Epoch;Train Loss;Test Loss;Exp_Diff;Train_1;Train_2;Train_3;Train_4;Test_1;Test_2;Test_3;Test_4;Exp_1;Exp_2;Exp_3;Exp_4
91;1.1707674584387147;0.9948380802062163;1.9553433748334648;1.3479442585519747;1.1427422750498508;1.0898619006567762;1.0826694670013521;0.6770570284014442;1.1606115384815732;0.9981718834398613;1.0756573519568797;3.805692672729492;1.6466296172142034;0.7472160512208933;1.6218351581692694
92;1.1847322567771177;0.9075869940315932;1.898595505952835;1.3650793289673189;1.1529962745760791;1.0957017199487016;1.1049696094075727;0.8385124638508258;0.958798859817216;0.8863498965887123;0.9417229226600176;3.5869922637939453;1.7943057632446293;0.9391121661663046;1.2739718306064602
93;1.1730543894758967;0.985452910822706;1.6853828145563603;1.3551865021584162;1.1426132556056174;1.0842383229277026;1.089292494925642;0.9933682169113426;1.0212817833452104;0.9807995216636528;0.944830758537871;3.022001266479492;1.6674814513325695;0.7954705187678331;1.2565780216455458
94;1.175884337732023;0.9474751908493321;1.9262350106984378;1.3573780894999816;1.1451150707749131;1.0947949295041568;1.0855764169202609;0.8390497289894651;1.047469475131157;0.9062955610198999;0.9840063975139421;3.048190116882324;1.9671467995643621;0.7540253156423563;1.935577810704708
95;1.1603879056112787;0.9912899184204601;1.5264733810722828;1.354766403499168;1.1178222994838873;1.0663894604408575;1.0788397415413793;0.9961337636177526;1.049218595495594;0.9498187686929905;0.9671220236381194;3.5576419830322266;1.0785884624719624;0.5186291581392278;0.9510339206457139
96;1.153788469525568;0.8993642670613792;1.5769022572785616;1.3439897450091685;1.114534883888037;1.0522733807385072;1.081265744354029;0.7016222665400594;1.0040886544229337;0.9198475177883216;0.9427815457904342;3.1860904693603516;1.2241122618317608;0.6160427576303472;1.281363540291786
97;1.1487894285176823;0.9140943284162878;1.737476140782237;1.3287764334686698;1.1133776281846228;1.060211054115664;1.072177484619684;0.8793835612439751;0.9670143546331053;0.8729716908668212;0.9336819451314904;3.4000892639160156;1.5278912699222569;0.7378245761990537;1.2840994530916212
98;1.1548974473850722;0.9079433571275587;1.8925220104306937;1.3319764538601895;1.1281517837287856;1.0616996933122518;1.077524244854263;0.7129663883621031;1.0414931483316232;0.9077008820576511;0.9383467684809856;3.363497734069824;1.8842099598050122;0.8164415264129633;1.5059388214349745
99;1.1462342681712763;0.8820939225669634;1.770138704702258;1.3131409475418456;1.1138146146856498;1.0691480846541435;1.071173290047993;0.6726608913352337;0.9999465603724387;0.8868333020175758;0.9346227285392018;3.470457077026367;1.5269803395867352;0.8839149421453466;1.1992024600505828
100;1.1370736838825568;0.8952331411620985;1.8119218539446593;1.3161232837694932;1.100131379741776;1.051506277878142;1.0600053040495094;0.7194455878073392;0.9912905648591706;0.9095880850754018;0.93710195387737;3.41778564453125;1.7802910268306738;0.669210242331027;1.3804005020856855
